ObjID,raMean,decMean,zMeanPSFMag,zMeanKronMag,nDetections,zQfPerfect
107883339156688334,333.91570688,-0.09343625,18.2609996795654,18.3446006774902,62,0.999260008335114
107903339094702470,333.90944422,-0.08166291,20.6455993652344,20.3549003601074,47,0.998772978782654
107883339122388357,333.91232506,-0.09359332,20.5214004516602,19.9130992889404,20,0.999544024467468
107883339122698015,333.91233694,-0.09360917,20.4895000457764,19.7961006164551,24,0.998498976230621
107893339145710363,333.91458271,-0.09167583,20.7070999145508,20.4678001403809,38,0.999060988426209
107893339124626827,333.91249552,-0.08631099,20.5104999542236,20.1935997009277,44,0.999059975147247
107923338908820543,333.89091184,-0.06659451,21.0478992462158,21.0384998321533,7,0.998687982559204
108073340816644389,334.0816633,0.06155271,19.8542003631592,19.6320991516113,70,0.999306976795197
108053340757517487,334.07576037,0.04747973,18.69580078125,18.7805004119873,57,0.999584019184113
108063340760246061,334.07604787,0.05462957,15.839599609375,15.8892002105713,82,0.999211013317108
108053340989529102,334.09897252,0.04883084,17.0729999542236,17.1306991577148,88,0.999279975891113
108063341018380649,334.10186261,0.05013068,20.8286991119385,20.8733997344971,23,0.999638974666595
108053340912088221,334.09124235,0.04811591,17.2233009338379,17.3076000213623,90,0.999255001544952
108103341000246149,334.10000493,0.08806116,20.9517002105713,20.3799991607666,42,0.999010026454926
108103340998934665,334.09991703,0.08682652,20.8705005645752,20.2907009124756,42,0.999298989772797
108103340972095418,334.09719296,0.0873731,19.5846004486084,19.6257991790771,79,0.999059021472931
108083340997056376,334.09969808,0.07160957,21.1170997619629,21.089599609375,33,0.998681008815765
108093340963150495,334.09628639,0.07501812,21.1436004638672,21.578800201416,10,0.99916398525238
108093340936767319,334.09370767,0.08066016,21.0004997253418,-999,23,0.998108983039856
108083340862872678,334.0862739,0.06851721,20.9018993377686,21.0590000152588,25,0.999324023723602
108073340905814844,334.09060842,0.06196613,18.2998008728027,18.377799987793,88,0.998715996742249
108003341640135918,334.1640294,0.00453089,19.7031993865967,19.1634006500244,72,0.999338984489441
108003341668062028,334.16679138,0.00125523,18.6748008728027,18.7758007049561,82,0.999696016311646
108013341733797951,334.17343968,0.01459018,21.1914005279541,20.7688999176025,18,0.992157995700836
108003341742107327,334.17417985,0.00575123,21.1156005859375,20.7506008148193,22,0.996972024440765
108003341715086140,334.17149375,0.00468829,16.3889007568359,16.4463996887207,85,0.999472975730896
108003341868692583,334.18685469,0.00176835,19.9908008575439,20.2063999176025,66,0.998848974704742
108013341936313581,334.19359695,0.01089022,19.6858005523682,19.7014007568359,68,0.99965900182724
108043341951863425,334.19519189,0.03576609,18.3258991241455,18.4221992492676,79,0.999249994754791
108033341858520037,334.18584499,0.02462812,16.8892002105713,16.9755992889404,98,0.998600006103516
108033341914342722,334.19144029,0.0268497,19.5384006500244,19.6492004394531,96,0.998821020126343
108023341828456126,334.18287727,0.02141072,19.7040996551514,19.8584003448486,91,0.999283015727997
108003341834486859,334.1834648,0.0053335,18.5904998779297,18.6879997253418,83,0.999697983264923
108013341809640405,334.18093647,0.00823362,19.8127994537354,19.5540008544922,82,0.998964011669159
108123341463995773,334.14639378,0.10444196,19.4395999908447,18.8812007904053,73,0.998686015605927
108123341471831557,334.14720617,0.10091985,20.7609004974365,20.6965007781982,39,0.998645007610321
108133341422584317,334.14228124,0.11154417,17.1963996887207,17.2681999206543,82,0.999189972877502
108133341467032720,334.14669464,0.11021928,20.3127994537354,20.1737995147705,52,0.99864399433136
108123341505818169,334.15054458,0.10641891,19.9216003417969,19.8202991485596,71,0.999706983566284
108023340455738652,334.04559802,0.02348974,20.2660007476807,20.529899597168,51,0.999217987060547
108023340325315391,334.03254397,0.02075424,20.3283996582031,20.4745998382568,46,0.999017000198364
108073341804788339,334.1804848,0.06487639,16.4230995178223,16.4850997924805,74,0.99888002872467
108073341803368963,334.18028759,0.06546714,18.8362007141113,18.9589004516602,9,0.999217987060547
108113341468285122,334.1468158,0.09553391,18.7131996154785,18.8309993743896,76,0.998742997646332
