Slice center (h^-1 Mpc), Completeness
6.312721345266785647e+03,4.326000468968246859e-01
6.312821346415275912e+03,4.327628762370849813e-01
6.312921347563766176e+03,4.329257300767808125e-01
6.313021348712256440e+03,4.330886084114336509e-01
6.313121349860745795e+03,4.332515112365605270e-01
6.313221351009235150e+03,4.334144385476824124e-01
6.313321352157725414e+03,4.335773903403192797e-01
6.313421353306215678e+03,4.337403666099876043e-01
6.313521354454705943e+03,4.339033673522043610e-01
6.313621355603195298e+03,4.340663925624861363e-01
6.313721356751684652e+03,4.342294422363498496e-01
6.313821357900174917e+03,4.343925163693137526e-01
6.313921359048665181e+03,4.345556149568907123e-01
6.314021360197155445e+03,4.347187379945968155e-01
6.314121361345644800e+03,4.348818854779450405e-01
6.314221362494134155e+03,4.350450574024493644e-01
6.314321363642624419e+03,4.352082537636263737e-01
6.314421364791114684e+03,4.353714745569864930e-01
6.314521365939604948e+03,4.355347197780422008e-01
6.314621367088094303e+03,4.356979894223043104e-01
6.314721368236583658e+03,4.358612834852852447e-01
6.314821369385073922e+03,4.360246019624978708e-01
6.314921370533564186e+03,4.361879448494505596e-01
6.315021371682054451e+03,4.363513121416532914e-01
6.315121372830542896e+03,4.365147038346123831e-01
6.315221373979033160e+03,4.366781199238431443e-01
6.315321375127523424e+03,4.368415604048502821e-01
6.315421376276013689e+03,4.370050252731420559e-01
6.315521377424503044e+03,4.371685145242244497e-01
6.315621378572992398e+03,4.373320281536049459e-01
6.315721379721482663e+03,4.374955661567919152e-01
6.315821380869972927e+03,4.376591285292900646e-01
6.315921382018463191e+03,4.378227152666039346e-01
6.316021383166952546e+03,4.379863263642370663e-01
6.316121384315441901e+03,4.381499618176953326e-01
6.316221385463932165e+03,4.383136216224845505e-01
6.316321386612422430e+03,4.384773057741053748e-01
6.316421387760912694e+03,4.386410142680611801e-01
6.316521388909402049e+03,4.388047470998528987e-01
6.316621390057891404e+03,4.389685042649836832e-01
6.316721391206381668e+03,4.391322857589564088e-01
6.316821392354871932e+03,4.392960915772700647e-01
6.316921393503362196e+03,4.394599217154248061e-01
6.317021394651851551e+03,4.396237761689190671e-01
6.317121395800340906e+03,4.397876549332539464e-01
6.317221396948831170e+03,4.399515580039290441e-01
6.317321398097321435e+03,4.401154853764416841e-01
6.317421399245811699e+03,4.402794370462896345e-01
6.317521400394301054e+03,4.404434130089679988e-01
6.317621401542790409e+03,4.406074132599753224e-01
6.317721402691280673e+03,4.407714377948093176e-01
6.317821403839770937e+03,4.409354866089648106e-01
6.317921404988261202e+03,4.410995596979361277e-01
6.318021406136750556e+03,4.412636570572169292e-01
6.318121407285239911e+03,4.414277786823028182e-01
6.318221408433730176e+03,4.415919245686894534e-01
6.318321409582220440e+03,4.417560947118683301e-01
6.318421410730710704e+03,4.419202891073318318e-01
6.318521411879199150e+03,4.420845077505693999e-01
6.318621413027689414e+03,4.422487506370791910e-01
6.318721414176179678e+03,4.424130177623489812e-01
6.318821415324669942e+03,4.425773091218691002e-01
6.318921416473159297e+03,4.427416247111294889e-01
6.319021417621648652e+03,4.429059645256199218e-01
6.319121418770138916e+03,4.430703285608324493e-01
6.319221419918629181e+03,4.432347168122532377e-01
6.319321421067119445e+03,4.433991292753713398e-01
6.319421422215608800e+03,4.435635659456725333e-01
6.319521423364098155e+03,4.437280268186459264e-01
6.319621424512588419e+03,4.438925118897793509e-01
6.319721425661078683e+03,4.440570211545577517e-01
6.319821426809568948e+03,4.442215546084669064e-01
6.319921427958058302e+03,4.443861122469905944e-01
6.320021429106547657e+03,4.445506940656145933e-01
6.320121430255037922e+03,4.447153000598254580e-01
6.320221431403528186e+03,4.448799302251049692e-01
6.320321432552018450e+03,4.450445845569364067e-01
6.320421433700507805e+03,4.452092630508009963e-01
6.320521434848997160e+03,4.453739657021825726e-01
6.320621435997487424e+03,4.455386925065648041e-01
6.320721437145977688e+03,4.457034434594269179e-01
6.320821438294467953e+03,4.458682185562498068e-01
6.320921439442957308e+03,4.460330177925122541e-01
6.321021440591446662e+03,4.461978411636959851e-01
6.321121441739936927e+03,4.463626886652813930e-01
6.321221442888427191e+03,4.465275602927457066e-01
6.321321444036917455e+03,4.466924560415673207e-01
6.321421445185406810e+03,4.468573759072229645e-01
6.321521446333896165e+03,4.470223198851906998e-01
6.321621447482386429e+03,4.471872879709496984e-01
6.321721448630876694e+03,4.473522801599738030e-01
6.321821449779366958e+03,4.475172964477398541e-01
6.321921450927855403e+03,4.476823368297196959e-01
6.322021452076345668e+03,4.478474013013941102e-01
6.322121453224835932e+03,4.480124898582350523e-01
6.322221454373326196e+03,4.481776024957154769e-01
6.322321455521815551e+03,4.483427392093077279e-01
6.322421456670304906e+03,4.485078999944864253e-01
6.322521457818795170e+03,4.486730848467251342e-01
6.322621458967285434e+03,4.488382937614944224e-01
6.322721460115775699e+03,4.490035267342653014e-01
6.322821461264265054e+03,4.491687837605076172e-01
6.322921462412754408e+03,4.493340648356934919e-01
6.323021463561244673e+03,4.494993699552941036e-01
6.323121464709734937e+03,4.496646991147770778e-01
6.323221465858225201e+03,4.498300523096117609e-01
6.323321467006714556e+03,4.499954295352652234e-01
6.323421468155203911e+03,4.501608307872063119e-01
6.323521469303694175e+03,4.503262560609048171e-01
6.323621470452184440e+03,4.504917053518256442e-01
6.323721471600674704e+03,4.506571786554356973e-01
6.323821472749164059e+03,4.508226759671989936e-01
6.323921473897653414e+03,4.509881972825833252e-01
6.324021475046143678e+03,4.511537425970543191e-01
6.324121476194633942e+03,4.513193119060756597e-01
6.324221477343124207e+03,4.514849052051117528e-01
6.324321478491613561e+03,4.516505224896233961e-01
6.324421479640102916e+03,4.518161637550766607e-01
6.324521480788593180e+03,4.519818289969343428e-01
6.324621481937083445e+03,4.521475182106576840e-01
6.324721483085573709e+03,4.523132313917085923e-01
6.324821484234063064e+03,4.524789685355462554e-01
6.324921485382552419e+03,4.526447296376330809e-01
6.325021486531042683e+03,4.528105146934305880e-01
6.325121487679532947e+03,4.529763236983966879e-01
6.325221488828023212e+03,4.531421566479909568e-01
6.325321489976511657e+03,4.533080135376691966e-01
6.325421491125001921e+03,4.534738943628954244e-01
6.325521492273492186e+03,4.536397991191238876e-01
6.325621493421982450e+03,4.538057278018128304e-01
6.325721494570472714e+03,4.539716804064186095e-01
6.325821495718961160e+03,4.541376569283940845e-01
6.325921496867451424e+03,4.543036573632012742e-01
6.326021498015941688e+03,4.544696817062927052e-01
6.326121499164431953e+03,4.546357299531234575e-01
6.326221500312921307e+03,4.548018020991452803e-01
6.326321501461410662e+03,4.549678981398147526e-01
6.326421502609900926e+03,4.551340180705857330e-01
6.326521503758391191e+03,4.553001618869107481e-01
6.326621504906881455e+03,4.554663295842411030e-01
6.326721506055370810e+03,4.556325211580277701e-01
6.326821507203860165e+03,4.557987366037236088e-01
6.326921508352350429e+03,4.559649759167813121e-01
6.327021509500840693e+03,4.561312390926492433e-01
6.327121510649330958e+03,4.562975261267775418e-01
6.327221511797820312e+03,4.564638370146150148e-01
6.327321512946309667e+03,4.566301717516114134e-01
6.327421514094799932e+03,4.567965303332167659e-01
6.327521515243290196e+03,4.569629127548779368e-01
6.327621516391780460e+03,4.571293190120421790e-01
6.327721517540269815e+03,4.572957491001553576e-01
6.327821518688759170e+03,4.574622030146660578e-01
6.327921519837249434e+03,4.576286807510210330e-01
6.328021520985739699e+03,4.577951823046646496e-01
6.328121522134229963e+03,4.579617076710424395e-01
6.328221523282719318e+03,4.581282568455972148e-01
6.328321524431208672e+03,4.582948298237752849e-01
6.328421525579698937e+03,4.584614266010210160e-01
6.328521526728189201e+03,4.586280471727771646e-01
6.328621527876679465e+03,4.587946915344855991e-01
6.328721529025167911e+03,4.589613596815861341e-01
6.328821530173658175e+03,4.591280516095264108e-01
6.328921531322148439e+03,4.592947673137446341e-01
6.329021532470638704e+03,4.594615067896822835e-01
6.329121533619128968e+03,4.596282700327787851e-01
6.329221534767617413e+03,4.597950570384718993e-01
6.329321535916107678e+03,4.599618678022068252e-01
6.329421537064597942e+03,4.601287023194193249e-01
6.329521538213088206e+03,4.602955605855479915e-01
6.329621539361577561e+03,4.604624425960293088e-01
6.329721540510066916e+03,4.606293483463019811e-01
6.329821541658557180e+03,4.607962778318049901e-01
6.329921542807047445e+03,4.609632310479735984e-01
6.330021543955537709e+03,4.611302079902432349e-01
6.330121545104027064e+03,4.612972086540487737e-01
6.330221546252516418e+03,4.614642330348259214e-01
6.330321547401006683e+03,4.616312811280117168e-01
6.330421548549496947e+03,4.617983529290380917e-01
6.330521549697987211e+03,4.619654484333396427e-01
6.330621550846476566e+03,4.621325676363471358e-01
6.330721551994965921e+03,4.622997105334955004e-01
6.330821553143456185e+03,4.624668771202183892e-01
6.330921554291946450e+03,4.626340673919459023e-01
6.331021555440436714e+03,4.628012813441099160e-01
6.331121556588926069e+03,4.629685189721389205e-01
6.331221557737415424e+03,4.631357802714657357e-01
6.331321558885905688e+03,4.633030652375207392e-01
6.331421560034395952e+03,4.634703738657330874e-01
6.331521561182886217e+03,4.636377061515307707e-01
6.331621562331375571e+03,4.638050620903408916e-01
6.331721563479864926e+03,4.639724416775938831e-01
6.331821564628355191e+03,4.641398449087176248e-01
6.331921565776845455e+03,4.643072717791383863e-01
6.332021566925335719e+03,4.644747222842826040e-01
6.332121568073825074e+03,4.646421964195748266e-01
6.332221569222314429e+03,4.648096941804421567e-01
6.332321570370804693e+03,4.649772155623118075e-01
6.332421571519294957e+03,4.651447605606063296e-01
6.332521572667785222e+03,4.653123291707503828e-01
6.332621573816273667e+03,4.654799213881645192e-01
6.332721574964763931e+03,4.656475372082782838e-01
6.332821576113254196e+03,4.658151766265111182e-01
6.332921577261744460e+03,4.659828396382859061e-01
6.333021578410233815e+03,4.661505262390224780e-01
6.333121579558723170e+03,4.663182364241442168e-01
6.333221580707213434e+03,4.664859701890733401e-01
6.333321581855703698e+03,4.666537275292291231e-01
6.333421583004193963e+03,4.668215084400313408e-01
6.333521584152683317e+03,4.669893129168976587e-01
6.333621585301172672e+03,4.671571409552495169e-01
6.333721586449662937e+03,4.673249925505065239e-01
6.333821587598153201e+03,4.674928676980848463e-01
6.333921588746643465e+03,4.676607663934033710e-01
6.334021589895132820e+03,4.678286886318768212e-01
6.334121591043622175e+03,4.679966344089234176e-01
6.334221592192112439e+03,4.681646037199615473e-01
6.334321593340602703e+03,4.683325965604052676e-01
6.334421594489092968e+03,4.685006129256694130e-01
6.334521595637582323e+03,4.686686528111683181e-01
6.334621596786071677e+03,4.688367162123172061e-01
6.334721597934561942e+03,4.690048031245313553e-01
6.334821599083052206e+03,4.691729135432231024e-01
6.334921600231542470e+03,4.693410474638056162e-01
6.335021601380031825e+03,4.695092048816891239e-01
6.335121602528521180e+03,4.696773857922885709e-01
6.335221603677011444e+03,4.698455901910157384e-01
6.335321604825501709e+03,4.700138180732806870e-01
6.335421605973991973e+03,4.701820694344943652e-01
6.335521607122481328e+03,4.703503442700655568e-01
6.335621608270970682e+03,4.705186425754044888e-01
6.335721609419460947e+03,4.706869643459235530e-01
6.335821610567951211e+03,4.708553095770284802e-01
6.335921611716441475e+03,4.710236782641288311e-01
6.336021612864929921e+03,4.711920704026286710e-01
6.336121614013420185e+03,4.713604859879420572e-01
6.336221615161910449e+03,4.715289250154722778e-01
6.336321616310400714e+03,4.716973874806263400e-01
6.336421617458890069e+03,4.718658733788088089e-01
6.336521618607379423e+03,4.720343827054262476e-01
6.336621619755869688e+03,4.722029154558857744e-01
6.336721620904359952e+03,4.723714716255906221e-01
6.336821622052850216e+03,4.725400512099441896e-01
6.336921623201339571e+03,4.727086542043493211e-01
6.337021624349828926e+03,4.728772806042109700e-01
6.337121625498319190e+03,4.730459304049325908e-01
6.337221626646809455e+03,4.732146036019160840e-01
6.337321627795299719e+03,4.733833001905624616e-01
6.337421628943789074e+03,4.735520201662721251e-01
6.337521630092278428e+03,4.737207635244471970e-01
6.337621631240768693e+03,4.738895302604900772e-01
6.337721632389258957e+03,4.740583203697988912e-01
6.337821633537749221e+03,4.742271338477732079e-01
6.337921634686238576e+03,4.743959706898109863e-01
6.338021635834727931e+03,4.745648308913119062e-01
6.338121636983218195e+03,4.747337144476763693e-01
6.338221638131708460e+03,4.749026213543000030e-01
6.338321639280198724e+03,4.750715516065802668e-01
6.338421640428688079e+03,4.752405051999123997e-01
6.338521641577177434e+03,4.754094821296946938e-01
6.338621642725667698e+03,4.755784823913234982e-01
6.338721643874157962e+03,4.757475059801936079e-01
6.338821645022648227e+03,4.759165528917001509e-01
6.338921646171137581e+03,4.760856231212356460e-01
6.339021647319626936e+03,4.762547166641957763e-01
6.339121648468117201e+03,4.764238335159759474e-01
6.339221649616607465e+03,4.765929736719676235e-01
6.339321650765097729e+03,4.767621371275627129e-01
6.339421651913586174e+03,4.769313238781517361e-01
6.339521653062076439e+03,4.771005339191318750e-01
6.339621654210566703e+03,4.772697672458913187e-01
6.339721655359056967e+03,4.774390238538214759e-01
6.339821656507546322e+03,4.776083037383104246e-01
6.339921657656035677e+03,4.777776068947501287e-01
6.340021658804525941e+03,4.779469333185318858e-01
6.340121659953016206e+03,4.781162830050426638e-01
6.340221661101506470e+03,4.782856559496714288e-01
6.340321662249995825e+03,4.784550521478042606e-01
6.340421663398485180e+03,4.786244715948314021e-01
6.340521664546975444e+03,4.787939142861400987e-01
6.340621665695465708e+03,4.789633802171169297e-01
6.340721666843955973e+03,4.791328693831479191e-01
6.340821667992445327e+03,4.793023817796167596e-01
6.340921669140934682e+03,4.794719174019111407e-01
6.341021670289424947e+03,4.796414762454166980e-01
6.341121671437915211e+03,4.798110583055171796e-01
6.341221672586405475e+03,4.799806635775965558e-01
6.341321673734894830e+03,4.801502920570368538e-01
6.341421674883384185e+03,4.803199437392224880e-01
6.341521676031874449e+03,4.804896186195374841e-01
6.341621677180364713e+03,4.806593166933630923e-01
6.341721678328854978e+03,4.808290379560812289e-01
6.341821679477344333e+03,4.809987824030705905e-01
6.341921680625833687e+03,4.811685500297148699e-01
6.342021681774323952e+03,4.813383408313952061e-01
6.342121682922814216e+03,4.815081548034906844e-01
6.342221684071304480e+03,4.816779919413804456e-01
6.342321685219793835e+03,4.818478522404416320e-01
6.342421686368283190e+03,4.820177356960552717e-01
6.342521687516773454e+03,4.821876423036006165e-01
6.342621688665263719e+03,4.823575720584538096e-01
6.342721689813753983e+03,4.825275249559919932e-01
6.342821690962242428e+03,4.826975009915893122e-01
6.342921692110732693e+03,4.828675001606277384e-01
6.343021693259222957e+03,4.830375224584811389e-01
6.343121694407713221e+03,4.832075678805240471e-01
6.343221695556202576e+03,4.833776364221302746e-01
6.343321696704691931e+03,4.835477280786760756e-01
6.343421697853182195e+03,4.837178428455364276e-01
6.343521699001672459e+03,4.838879807180847537e-01
6.343621700150162724e+03,4.840581416916927004e-01
6.343721701298652079e+03,4.842283257617329695e-01
6.343821702447141433e+03,4.843985329235787618e-01
6.343921703595631698e+03,4.845687631726032230e-01
6.344021704744121962e+03,4.847390165041771115e-01
6.344121705892612226e+03,4.849092929136705754e-01
6.344221707041101581e+03,4.850795923964533185e-01
6.344321708189590936e+03,4.852499149478962104e-01
6.344421709338081200e+03,4.854202605633713974e-01
6.344521710486571465e+03,4.855906292382453637e-01
6.344621711635061729e+03,4.857610209678880908e-01
6.344721712783551084e+03,4.859314357476656188e-01
6.344821713932040439e+03,4.861018735729475959e-01
6.344921715080530703e+03,4.862723344391029490e-01
6.345021716229020967e+03,4.864428183414972184e-01
6.345121717377511231e+03,4.866133252754963889e-01
6.345221718526000586e+03,4.867838552364660565e-01
6.345321719674489941e+03,4.869544082197725943e-01
6.345421720822980205e+03,4.871249842207828196e-01
6.345521721971470470e+03,4.872955832348602190e-01
6.345621723119960734e+03,4.874662052573692228e-01
6.345721724268450089e+03,4.876368502836717078e-01
6.345821725416939444e+03,4.878075183091328260e-01
6.345921726565429708e+03,4.879782093291172851e-01
6.346021727713919972e+03,4.881489233389861848e-01
6.346121728862410237e+03,4.883196603341010134e-01
6.346221730010898682e+03,4.884904203098212050e-01
6.346321731159388946e+03,4.886612032615131884e-01
6.346421732307879211e+03,4.888320091845350657e-01
6.346521733456369475e+03,4.890028380742475478e-01
6.346621734604859739e+03,4.891736899260104576e-01
6.346721735753348185e+03,4.893445647351790662e-01
6.346821736901838449e+03,4.895154624971203017e-01
6.346921738050328713e+03,4.896863832071877698e-01
6.347021739198818977e+03,4.898573268607413489e-01
6.347121740347308332e+03,4.900282934531363099e-01
6.347221741495797687e+03,4.901992829797312545e-01
6.347321742644287951e+03,4.903702954358848398e-01
6.347421743792778216e+03,4.905413308169518927e-01
6.347521744941268480e+03,4.907123891182886832e-01
6.347621746089757835e+03,4.908834703352479290e-01
6.347721747238247190e+03,4.910545744631875098e-01
6.347821748386737454e+03,4.912257014974631408e-01
6.347921749535227718e+03,4.913968514334272619e-01
6.348021750683717983e+03,4.915680242664339783e-01
6.348121751832207337e+03,4.917392199918340645e-01
6.348221752980696692e+03,4.919104386049832911e-01
6.348321754129186957e+03,4.920816801012349306e-01
6.348421755277677221e+03,4.922529444759393136e-01
6.348521756426167485e+03,4.924242317244481582e-01
6.348621757574656840e+03,4.925955418421109622e-01
6.348721758723146195e+03,4.927668748242794439e-01
6.348821759871636459e+03,4.929382306663063762e-01
6.348921761020126723e+03,4.931096093635393696e-01
6.349021762168616988e+03,4.932810109113279218e-01
6.349121763317106343e+03,4.934524353050191992e-01
6.349221764465595697e+03,4.936238825399631436e-01
6.349321765614085962e+03,4.937953526115098635e-01
6.349421766762576226e+03,4.939668455150050819e-01
6.349521767911066490e+03,4.941383612457960206e-01
6.349621769059554936e+03,4.943098997992260712e-01
6.349721770208045200e+03,4.944814611706481178e-01
6.349821771356535464e+03,4.946530453554047191e-01
6.349921772505025729e+03,4.948246523488413762e-01
6.350021773653515993e+03,4.949962821463031459e-01
6.350121774802004438e+03,4.951679347431310330e-01
6.350221775950494703e+03,4.953396101346762004e-01
6.350321777098984967e+03,4.955113083162779875e-01
6.350421778247475231e+03,4.956830292832811180e-01
6.350521779395964586e+03,4.958547730310259860e-01
6.350621780544453941e+03,4.960265395548561496e-01
6.350721781692944205e+03,4.961983288501162770e-01
6.350821782841434469e+03,4.963701409121455410e-01
6.350921783989924734e+03,4.965419757362846687e-01
6.351021785138414089e+03,4.967138333178741094e-01
6.351121786286903443e+03,4.968857136522544238e-01
6.351221787435393708e+03,4.970576167347670049e-01
6.351321788583883972e+03,4.972295425607503594e-01
6.351421789732374236e+03,4.974014911255429938e-01
6.351521790880863591e+03,4.975734624244816939e-01
6.351621792029352946e+03,4.977454564529066872e-01
6.351721793177843210e+03,4.979174732061568687e-01
6.351821794326333475e+03,4.980895126795674699e-01
6.351921795474823739e+03,4.982615748684753321e-01
6.352021796623313094e+03,4.984336597682160197e-01
6.352121797771802449e+03,4.986057673741260965e-01
6.352221798920292713e+03,4.987778976815431253e-01
6.352321800068782977e+03,4.989500506858003948e-01
6.352421801217273241e+03,4.991222263822326366e-01
6.352521802365762596e+03,4.992944247661721957e-01
6.352621803514251951e+03,4.994666458329547476e-01
6.352721804662742215e+03,4.996388895779146910e-01
6.352821805811232480e+03,4.998111559963843153e-01
6.352921806959722744e+03,4.999834450836951327e-01
6.353021808108212099e+03,5.001557568351779892e-01
6.353121809256701454e+03,5.003280912461662844e-01
6.353221810405191718e+03,5.005004483119924741e-01
6.353321811553681982e+03,5.006728280279860721e-01
6.353421812702172247e+03,5.008452303894763702e-01
6.353521813850660692e+03,5.010176553917917719e-01
6.353621814999150956e+03,5.011901030302666760e-01
6.353721816147641221e+03,5.013625733002280427e-01
6.353821817296131485e+03,5.015350661970037205e-01
6.353921818444620840e+03,5.017075817159206697e-01
6.354021819593110195e+03,5.018801198523080709e-01
6.354121820741600459e+03,5.020526806014953269e-01
6.354221821890090723e+03,5.022252639588069556e-01
6.354321823038580987e+03,5.023978699195700282e-01
6.354421824187070342e+03,5.025704984791086183e-01
6.354521825335559697e+03,5.027431496327506855e-01
6.354621826484049961e+03,5.029158233758223018e-01
6.354721827632540226e+03,5.030885197036473189e-01
6.354821828781030490e+03,5.032612386115496994e-01
6.354921829929519845e+03,5.034339800948516297e-01
6.355021831078009200e+03,5.036067441488786267e-01
6.355121832226499464e+03,5.037795307689549862e-01
6.355221833374989728e+03,5.039523399504021173e-01
6.355321834523479993e+03,5.041251716885420953e-01
6.355421835671969347e+03,5.042980259786953301e-01
6.355521836820458702e+03,5.044709028161844522e-01
6.355621837968948967e+03,5.046438021963326470e-01
6.355721839117439231e+03,5.048167241144583262e-01
6.355821840265929495e+03,5.049896685658815665e-01
6.355921841414418850e+03,5.051626355459211126e-01
6.356021842562908205e+03,5.053356250498974855e-01
6.356121843711398469e+03,5.055086370731307621e-01
6.356221844859888733e+03,5.056816716109383547e-01
6.356321846008378998e+03,5.058547286586384528e-01
6.356421847156868353e+03,5.060278082115460263e-01
6.356521848305357707e+03,5.062009102649811521e-01
6.356621849453847972e+03,5.063740348142614645e-01
6.356721850602338236e+03,5.065471818547016003e-01
6.356821851750828500e+03,5.067203513816179727e-01
6.356921852899316946e+03,5.068935433903222210e-01
6.357021854047807210e+03,5.070667578761367533e-01
6.357121855196297474e+03,5.072399948343723208e-01
6.357221856344787739e+03,5.074132542603428941e-01
6.357321857493277093e+03,5.075865361493615557e-01
6.357421858641766448e+03,5.077598404967430534e-01
6.357521859790256713e+03,5.079331672978015799e-01
6.357621860938746977e+03,5.081065165478482193e-01
6.357721862087237241e+03,5.082798882421951658e-01
6.357821863235726596e+03,5.084532823761529485e-01
6.357921864384215951e+03,5.086266989450340947e-01
6.358021865532706215e+03,5.088001379441509098e-01
6.358121866681196479e+03,5.089735993688125903e-01
6.358221867829686744e+03,5.091470832143293324e-01
6.358321868978176099e+03,5.093205894760086672e-01
6.358421870126665453e+03,5.094941181491617899e-01
6.358521871275155718e+03,5.096676692290992294e-01
6.358621872423645982e+03,5.098412427111270739e-01
6.358721873572136246e+03,5.100148385905544091e-01
6.358821874720625601e+03,5.101884568626863237e-01
6.358921875869114956e+03,5.103620975228313483e-01
6.359021877017605220e+03,5.105357605662990128e-01
6.359121878166095485e+03,5.107094459883929627e-01
6.359221879314585749e+03,5.108831537844190640e-01
6.359321880463075104e+03,5.110568839496816285e-01
6.359421881611564459e+03,5.112306364794872993e-01
6.359521882760054723e+03,5.114044113691423865e-01
6.359621883908544987e+03,5.115782086139496476e-01
6.359721885057035252e+03,5.117520282092121731e-01
6.359821886205524606e+03,5.119258701502324982e-01
6.359921887354013961e+03,5.120997344323146017e-01
6.360021888502504225e+03,5.122736210507633503e-01
6.360121889650994490e+03,5.124475300008790590e-01
6.360221890799484754e+03,5.126214612779630420e-01
6.360321891947973199e+03,5.127954148773137266e-01
6.360421893096463464e+03,5.129693907942390885e-01
6.360521894244953728e+03,5.131433890240353346e-01
6.360621895393443992e+03,5.133174095620031130e-01
6.360721896541933347e+03,5.134914524034408512e-01
6.360821897690422702e+03,5.136655175436487530e-01
6.360921898838912966e+03,5.138396049779276886e-01
6.361021899987403231e+03,5.140137147015737540e-01
6.361121901135893495e+03,5.141878467098862648e-01
6.361221902284382850e+03,5.143620009981605401e-01
6.361321903432872205e+03,5.145361775616956734e-01
6.361421904581362469e+03,5.147103763957896483e-01
6.361521905729852733e+03,5.148845974957373395e-01
6.361621906878342998e+03,5.150588408568350651e-01
6.361721908026832352e+03,5.152331064743765898e-01
6.361821909175321707e+03,5.154073943436590088e-01
6.361921910323811971e+03,5.155817044599780852e-01
6.362021911472302236e+03,5.157560368186269173e-01
6.362121912620792500e+03,5.159303914148991588e-01
6.362221913769281855e+03,5.161047682440869089e-01
6.362321914917771210e+03,5.162791673014853755e-01
6.362421916066261474e+03,5.164535885823885453e-01
6.362521917214751738e+03,5.166280320820866301e-01
6.362621918363242003e+03,5.168024977958717292e-01
6.362721919511731357e+03,5.169769857190342766e-01
6.362821920660220712e+03,5.171514958468665935e-01
6.362921921808710977e+03,5.173260281746610012e-01
6.363021922957201241e+03,5.175005826977058243e-01
6.363121924105691505e+03,5.176751594112916077e-01
6.363221925254180860e+03,5.178497583107051216e-01
6.363321926402670215e+03,5.180243793912382433e-01
6.363421927551160479e+03,5.181990226481802964e-01
6.363521928699650744e+03,5.183736880768186062e-01
6.363621929848141008e+03,5.185483756724406090e-01
6.363721930996629453e+03,5.187230854303304106e-01
6.363821932145119717e+03,5.188978173457813314e-01
6.363921933293609982e+03,5.190725714140776992e-01
6.364021934442100246e+03,5.192473476305047297e-01
6.364121935590589601e+03,5.194221459903467508e-01
6.364221936739078956e+03,5.195969664888908657e-01
6.364321937887569220e+03,5.197718091214239555e-01
6.364421939036059484e+03,5.199466738832284607e-01
6.364521940184549749e+03,5.201215607695893750e-01
6.364621941333039103e+03,5.202964697757881396e-01
6.364721942481528458e+03,5.204714008971099704e-01
6.364821943630018723e+03,5.206463541288393060e-01
6.364921944778508987e+03,5.208213294662575876e-01
6.365021945926999251e+03,5.209963269046458123e-01
6.365121947075488606e+03,5.211713464392858652e-01
6.365221948223977961e+03,5.213463880654588545e-01
6.365321949372468225e+03,5.215214517784491077e-01
6.365421950520958490e+03,5.216965375735344024e-01
6.365521951669448754e+03,5.218716454459949583e-01
6.365621952817938109e+03,5.220467753911094411e-01
6.365721953966427463e+03,5.222219274041584036e-01
6.365821955114917728e+03,5.223971014804226209e-01
6.365921956263407992e+03,5.225722976151785382e-01
6.366021957411898256e+03,5.227475158037052649e-01
6.366121958560387611e+03,5.229227560412780251e-01
6.366221959708876966e+03,5.230980183231759284e-01
6.366321960857367230e+03,5.232733026446778624e-01
6.366421962005857495e+03,5.234486090010583847e-01
6.366521963154347759e+03,5.236239373875937186e-01
6.366621964302837114e+03,5.237992877995581997e-01
6.366721965451326469e+03,5.239746602322289393e-01
6.366821966599816733e+03,5.241500546808819383e-01
6.366921967748306997e+03,5.243254711407902002e-01
6.367021968896797262e+03,5.245009096072286159e-01
6.367121970045285707e+03,5.246763700754666360e-01
6.367221971193775971e+03,5.248518525407849245e-01
6.367321972342266236e+03,5.250273569984528210e-01
6.367421973490756500e+03,5.252028834437425520e-01
6.367521974639246764e+03,5.253784318719267876e-01
6.367621975787735209e+03,5.255540022782740905e-01
6.367721976936225474e+03,5.257295946580614610e-01
6.367821978084715738e+03,5.259052090065577945e-01
6.367921979233206002e+03,5.260808453190324308e-01
6.368021980381695357e+03,5.262565035907551536e-01
6.368121981530184712e+03,5.264321838169967460e-01
6.368221982678674976e+03,5.266078859930278799e-01
6.368321983827165241e+03,5.267836101141162297e-01
6.368421984975655505e+03,5.269593561755304689e-01
6.368521986124144860e+03,5.271351241725372727e-01
6.368621987272634215e+03,5.273109141004054257e-01
6.368721988421124479e+03,5.274867259544044895e-01
6.368821989569614743e+03,5.276625597297995851e-01
6.368921990718105008e+03,5.278384154218578317e-01
6.369021991866594362e+03,5.280142930258430178e-01
6.369121993015083717e+03,5.281901925370230400e-01
6.369221994163573981e+03,5.283661139506646842e-01
6.369321995312064246e+03,5.285420572620316282e-01
6.369421996460554510e+03,5.287180224663887707e-01
6.369521997609043865e+03,5.288940095589981238e-01
6.369621998757533220e+03,5.290700185351251417e-01
6.369721999906023484e+03,5.292460493900350560e-01
6.369822001054513748e+03,5.294221021189898790e-01
6.369922002203004013e+03,5.295981767172510679e-01
6.370022003351493368e+03,5.297742731800808569e-01
6.370122004499982722e+03,5.299503915027412582e-01
6.370222005648472987e+03,5.301265316804959493e-01
6.370322006796963251e+03,5.303026937086043890e-01
6.370422007945453515e+03,5.304788775823278124e-01
6.370522009093941961e+03,5.306550832969224585e-01
6.370622010242432225e+03,5.308313108476550024e-01
6.370722011390922489e+03,5.310075602297821273e-01
6.370822012539412754e+03,5.311838314385620707e-01
