Slice center (h^-1 Mpc), Completeness
5.077407157971174456e+03,7.625592478412662745e-01
5.077507159119664720e+03,7.626153946224248914e-01
5.077607160268154075e+03,7.626715379107461557e-01
5.077707161416643430e+03,7.627276777048507261e-01
5.077807162565133694e+03,7.627838140033589287e-01
5.077907163713623959e+03,7.628399468048902010e-01
5.078007164862113314e+03,7.628960761080640918e-01
5.078107166010603578e+03,7.629522019115013709e-01
5.078207167159092933e+03,7.630083242138210320e-01
5.078307168307583197e+03,7.630644430136440670e-01
5.078407169456073461e+03,7.631205583095900247e-01
5.078507170604562816e+03,7.631766701002781206e-01
5.078607171753053080e+03,7.632327783843294577e-01
5.078707172901542435e+03,7.632888831603629187e-01
5.078807174050032700e+03,7.633449844269996065e-01
5.078907175198522964e+03,7.634010821828589588e-01
5.079007176347012319e+03,7.634571764265603022e-01
5.079107177495502583e+03,7.635132671567247398e-01
5.079207178643991938e+03,7.635693543719712650e-01
5.079307179792482202e+03,7.636254380709207590e-01
5.079407180940972466e+03,7.636815182521927703e-01
5.079507182089461821e+03,7.637375949144068477e-01
5.079607183237951176e+03,7.637936680561833169e-01
5.079707184386441440e+03,7.638497376761429480e-01
5.079807185534931705e+03,7.639058037729050676e-01
5.079907186683421969e+03,7.639618663450896685e-01
5.080007187831911324e+03,7.640179253913162993e-01
5.080107188980400679e+03,7.640739809102055080e-01
5.080207190128890943e+03,7.641300329003778424e-01
5.080307191277381207e+03,7.641860813604527403e-01
5.080407192425871472e+03,7.642421262890503053e-01
5.080507193574360826e+03,7.642981676847900863e-01
5.080607194722850181e+03,7.643542055462926310e-01
5.080707195871340446e+03,7.644102398721783764e-01
5.080807197019830710e+03,7.644662706610669822e-01
5.080907198168320974e+03,7.645222979115784412e-01
5.081007199316810329e+03,7.645783216223324130e-01
5.081107200465299684e+03,7.646343417919494456e-01
5.081207201613789948e+03,7.646903584190499759e-01
5.081307202762280212e+03,7.647463715022536634e-01
5.081407203910769567e+03,7.648023810401801681e-01
5.081507205059259832e+03,7.648583870314504818e-01
5.081607206207749186e+03,7.649143894746838201e-01
5.081707207356239451e+03,7.649703883685011752e-01
5.081807208504729715e+03,7.650263837115219845e-01
5.081907209653219070e+03,7.650823755023662409e-01
5.082007210801709334e+03,7.651383637396548254e-01
5.082107211950198689e+03,7.651943484220068425e-01
5.082207213098688953e+03,7.652503295480436174e-01
5.082307214247179218e+03,7.653063071163845876e-01
5.082407215395668572e+03,7.653622811256493019e-01
5.082507216544158837e+03,7.654182515744591964e-01
5.082607217692648192e+03,7.654742184614332645e-01
5.082707218841138456e+03,7.655301817851926094e-01
5.082807219989628720e+03,7.655861415443570017e-01
5.082907221138118075e+03,7.656420977375461012e-01
5.083007222286607430e+03,7.656980503633804558e-01
5.083107223435097694e+03,7.657539994204809464e-01
5.083207224583587958e+03,7.658099449074671217e-01
5.083307225732078223e+03,7.658658868229591965e-01
5.083407226880567578e+03,7.659218251655768306e-01
5.083507228029056932e+03,7.659777599339407939e-01
5.083607229177547197e+03,7.660336911266717452e-01
5.083707230326037461e+03,7.660896187423895665e-01
5.083807231474527725e+03,7.661455427797142503e-01
5.083907232623017080e+03,7.662014632372656786e-01
5.084007233771506435e+03,7.662573801136645102e-01
5.084107234919996699e+03,7.663132934075316260e-01
5.084207236068486964e+03,7.663692031174866859e-01
5.084307237216977228e+03,7.664251092421497935e-01
5.084407238365466583e+03,7.664810117801410527e-01
5.084507239513955938e+03,7.665369107300809004e-01
5.084607240662446202e+03,7.665928060905903285e-01
5.084707241810936466e+03,7.666486978602891078e-01
5.084807242959425821e+03,7.667045860377968980e-01
5.084907244107916085e+03,7.667604706217352462e-01
5.085007245256405440e+03,7.668163516107232569e-01
5.085107246404895704e+03,7.668722290033822553e-01
5.085207247553385969e+03,7.669281027983321231e-01
5.085307248701875324e+03,7.669839729941926310e-01
5.085407249850365588e+03,7.670398395895852151e-01
5.085507250998854943e+03,7.670957025831290910e-01
5.085607252147345207e+03,7.671515619734458058e-01
5.085707253295835471e+03,7.672074177591551303e-01
5.085807254444324826e+03,7.672632699388767241e-01
5.085907255592815090e+03,7.673191185112323565e-01
5.086007256741304445e+03,7.673749634748411319e-01
5.086107257889794710e+03,7.674308048283243755e-01
5.086207259038284974e+03,7.674866425703023021e-01
5.086307260186774329e+03,7.675424766993945713e-01
5.086407261335263684e+03,7.675983072142221753e-01
5.086507262483753948e+03,7.676541341134059948e-01
5.086607263632244212e+03,7.677099573955661338e-01
5.086707264780734477e+03,7.677657770593228070e-01
5.086807265929223831e+03,7.678215931032960073e-01
5.086907267077713186e+03,7.678774055261069487e-01
5.087007268226203450e+03,7.679332143263761790e-01
5.087107269374693715e+03,7.679890195027239130e-01
5.087207270523183979e+03,7.680448210537706988e-01
5.087307271671673334e+03,7.681006189781363069e-01
5.087407272820162689e+03,7.681564132744420625e-01
5.087507273968652953e+03,7.682122039413086245e-01
5.087607275117143217e+03,7.682679909773560967e-01
5.087707276265633482e+03,7.683237743812052489e-01
5.087807277414122836e+03,7.683795541514758520e-01
5.087907278562612191e+03,7.684353302867890090e-01
5.088007279711102456e+03,7.684911027857658228e-01
5.088107280859592720e+03,7.685468716470262862e-01
5.088207282008082075e+03,7.686026368691905031e-01
5.088307283156572339e+03,7.686583984508801315e-01
5.088407284305061694e+03,7.687141563907146091e-01
5.088507285453551958e+03,7.687699106873155941e-01
5.088607286602042223e+03,7.688256613393034122e-01
5.088707287750531577e+03,7.688814083452978343e-01
5.088807288899021842e+03,7.689371517039205184e-01
5.088907290047511196e+03,7.689928914137913463e-01
5.089007291196001461e+03,7.690486274735318650e-01
5.089107292344491725e+03,7.691043598817620675e-01
5.089207293492981080e+03,7.691600886371022794e-01
5.089307294641471344e+03,7.692158137381741589e-01
5.089407295789960699e+03,7.692715351835973658e-01
5.089507296938450963e+03,7.693272529719936692e-01
5.089607298086941228e+03,7.693829671019830618e-01
5.089707299235430582e+03,7.694386775721858696e-01
5.089807300383919937e+03,7.694943843812234174e-01
5.089907301532410202e+03,7.695500875277169195e-01
5.090007302680900466e+03,7.696057870102864795e-01
5.090107303829390730e+03,7.696614828275528675e-01
5.090207304977880085e+03,7.697171749781364092e-01
5.090307306126369440e+03,7.697728634606584297e-01
5.090407307274859704e+03,7.698285482737401431e-01
5.090507308423349969e+03,7.698842294160017641e-01
5.090607309571840233e+03,7.699399068860642847e-01
5.090707310720329588e+03,7.699955806825479199e-01
5.090807311868818942e+03,7.700512508040738835e-01
5.090907313017309207e+03,7.701069172492637227e-01
5.091007314165799471e+03,7.701625800167376523e-01
5.091107315314289735e+03,7.702182391051165533e-01
5.091207316462779090e+03,7.702738945130207515e-01
5.091307317611268445e+03,7.703295462390716830e-01
5.091407318759758709e+03,7.703851942818907839e-01
5.091507319908248974e+03,7.704408386400982689e-01
5.091607321056739238e+03,7.704964793123152411e-01
5.091707322205228593e+03,7.705521162971620264e-01
5.091807323353717948e+03,7.706077495932601717e-01
5.091907324502208212e+03,7.706633791992308913e-01
5.092007325650698476e+03,7.707190051136948439e-01
5.092107326799187831e+03,7.707746273352724664e-01
5.092207327947678095e+03,7.708302458625855280e-01
5.092307329096167450e+03,7.708858606942543545e-01
5.092407330244657715e+03,7.709414718289008261e-01
5.092507331393147979e+03,7.709970792651452687e-01
5.092607332541637334e+03,7.710526830016083411e-01
5.092707333690127598e+03,7.711082830369121455e-01
5.092807334838616953e+03,7.711638793696766747e-01
5.092907335987107217e+03,7.712194719985239200e-01
5.093007337135597481e+03,7.712750609220745401e-01
5.093107338284086836e+03,7.713306461389490831e-01
5.093207339432576191e+03,7.713862276477690960e-01
5.093307340581066455e+03,7.714418054471562369e-01
5.093407341729556720e+03,7.714973795357310538e-01
5.093507342878046984e+03,7.715529499121148715e-01
5.093607344026536339e+03,7.716085165749281272e-01
5.093707345175025694e+03,7.716640795227924787e-01
5.093807346323515958e+03,7.717196387543296954e-01
5.093907347472006222e+03,7.717751942681604360e-01
5.094007348620496487e+03,7.718307460629059147e-01
5.094107349768985841e+03,7.718862941371865682e-01
5.094207350917475196e+03,7.719418384896244989e-01
5.094307352065965460e+03,7.719973791188411427e-01
5.094407353214455725e+03,7.720529160234574917e-01
5.094507354362945989e+03,7.721084492020946488e-01
5.094607355511435344e+03,7.721639786533732730e-01
5.094707356659924699e+03,7.722195043759153554e-01
5.094807357808414963e+03,7.722750263683425542e-01
5.094907358956905227e+03,7.723305446292756393e-01
5.095007360105395492e+03,7.723860591573360468e-01
5.095107361253884847e+03,7.724415699511445466e-01
5.095207362402374201e+03,7.724970770093230188e-01
5.095307363550864466e+03,7.725525803304932326e-01
5.095407364699354730e+03,7.726080799132760690e-01
5.095507365847844085e+03,7.726635757562924089e-01
5.095607366996334349e+03,7.727190678581647987e-01
5.095707368144823704e+03,7.727745562175134530e-01
5.095807369293313968e+03,7.728300408329610294e-01
5.095907370441804233e+03,7.728855217031280755e-01
5.096007371590293587e+03,7.729409988266358056e-01
5.096107372738783852e+03,7.729964722021067658e-01
5.096207373887273206e+03,7.730519418281610600e-01
5.096307375035763471e+03,7.731074077034215675e-01
5.096407376184253735e+03,7.731628698265091693e-01
5.096507377332743090e+03,7.732183281960447463e-01
5.096607378481233354e+03,7.732737828106509559e-01
5.096707379629722709e+03,7.733292336689482349e-01
5.096807380778212973e+03,7.733846807695592407e-01
5.096907381926703238e+03,7.734401241111050762e-01
5.097007383075192593e+03,7.734955636922068445e-01
5.097107384223681947e+03,7.735509995114863147e-01
5.097207385372172212e+03,7.736064315675660330e-01
5.097307386520662476e+03,7.736618598590668805e-01
5.097407387669152740e+03,7.737172843846105152e-01
5.097507388817642095e+03,7.737727051428181513e-01
5.097607389966131450e+03,7.738281221323120018e-01
5.097707391114621714e+03,7.738835353517140581e-01
5.097807392263111979e+03,7.739389447996456450e-01
5.097907393411602243e+03,7.739943504747286429e-01
5.098007394560091598e+03,7.740497523755839326e-01
5.098107395708580952e+03,7.741051505008340605e-01
5.098207396857071217e+03,7.741605448491010177e-01
5.098307398005561481e+03,7.742159354190062404e-01
5.098407399154051745e+03,7.742713222091714975e-01
5.098507400302541100e+03,7.743267052182181143e-01
5.098607401451030455e+03,7.743820844447681928e-01
5.098707402599520719e+03,7.744374598874443905e-01
5.098807403748010984e+03,7.744928315448679212e-01
5.098907404896500339e+03,7.745481994156599992e-01
5.099007406044990603e+03,7.746035634984437257e-01
5.099107407193479958e+03,7.746589237918397597e-01
5.099207408341970222e+03,7.747142802944710915e-01
5.099307409490460486e+03,7.747696330049593794e-01
5.099407410638949841e+03,7.748249819219257262e-01
5.099507411787440105e+03,7.748803270439932334e-01
5.099607412935929460e+03,7.749356683697827819e-01
5.099707414084419725e+03,7.749910058979174732e-01
5.099807415232909989e+03,7.750463396270187433e-01
5.099907416381399344e+03,7.751016695557080283e-01
5.100007417529889608e+03,7.751569956826084296e-01
5.100107418678378963e+03,7.752123180063410501e-01
5.100207419826869227e+03,7.752676365255289914e-01
5.100307420975359491e+03,7.753229512387935785e-01
5.100407422123848846e+03,7.753782621447566914e-01
5.100507423272338201e+03,7.754335692420407655e-01
5.100607424420828465e+03,7.754888725292683471e-01
5.100707425569318730e+03,7.755441720050613164e-01
5.100807426717808994e+03,7.755994676680416644e-01
5.100907427866298349e+03,7.756547595168311604e-01
5.101007429014787704e+03,7.757100475500522396e-01
5.101107430163277968e+03,7.757653317663280035e-01
5.101207431311768232e+03,7.758206121642798880e-01
5.101307432460258497e+03,7.758758887425302175e-01
5.101407433608747851e+03,7.759311614997007611e-01
5.101507434757237206e+03,7.759864304344142871e-01
5.101607435905727471e+03,7.760416955452934529e-01
5.101707437054217735e+03,7.760969568309602495e-01
5.101807438202707999e+03,7.761522142900368904e-01
5.101907439351197354e+03,7.762074679211452555e-01
5.102007440499686709e+03,7.762627177229081132e-01
5.102107441648176973e+03,7.763179636939484540e-01
5.102207442796667237e+03,7.763732058328880470e-01
5.102307443945156592e+03,7.764284441383488833e-01
5.102407445093646857e+03,7.764836786089543974e-01
5.102507446242136211e+03,7.765389092433260254e-01
5.102607447390626476e+03,7.765941360400870908e-01
5.102707448539116740e+03,7.766493589978596956e-01
5.102807449687606095e+03,7.767045781152658313e-01
5.102907450836096359e+03,7.767597933909288210e-01
5.103007451984585714e+03,7.768150048234704341e-01
5.103107453133075978e+03,7.768702124115141050e-01
5.103207454281566243e+03,7.769254161536818248e-01
5.103307455430055597e+03,7.769806160485959179e-01
5.103407456578545862e+03,7.770358120948797076e-01
5.103507457727035217e+03,7.770910042911547411e-01
5.103607458875525481e+03,7.771461926360450079e-01
5.103707460024015745e+03,7.772013771281723882e-01
5.103807461172505100e+03,7.772565577661590952e-01
5.103907462320994455e+03,7.773117345486282304e-01
5.104007463469484719e+03,7.773669074742032281e-01
5.104107464617974983e+03,7.774220765415060796e-01
5.104207465766465248e+03,7.774772417491596643e-01
5.104307466914954603e+03,7.775324030957861954e-01
5.104407468063443957e+03,7.775875605800087742e-01
5.104507469211934222e+03,7.776427142004509463e-01
5.104607470360424486e+03,7.776978639557349249e-01
5.104707471508914750e+03,7.777530098444835893e-01
5.104807472657404105e+03,7.778081518653191528e-01
5.104907473805893460e+03,7.778632900168650499e-01
5.105007474954383724e+03,7.779184242977446040e-01
5.105107476102873989e+03,7.779735547065803614e-01
5.105207477251364253e+03,7.780286812419952014e-01
5.105307478399853608e+03,7.780838039026114483e-01
5.105407479548342963e+03,7.781389226870525366e-01
5.105507480696833227e+03,7.781940375939421228e-01
5.105607481845323491e+03,7.782491486219026422e-01
5.105707482993812846e+03,7.783042557695564190e-01
5.105807484142303110e+03,7.783593590355277758e-01
5.105907485290792465e+03,7.784144584184385929e-01
5.106007486439282729e+03,7.784695539169129708e-01
5.106107487587772994e+03,7.785246455295735668e-01
5.106207488736262349e+03,7.785797332550428163e-01
5.106307489884752613e+03,7.786348170919450418e-01
5.106407491033241968e+03,7.786898970389022345e-01
5.106507492181732232e+03,7.787449730945387172e-01
5.106607493330222496e+03,7.788000452574769250e-01
5.106707494478711851e+03,7.788551135263398484e-01
5.106807495627202115e+03,7.789101778997514769e-01
5.106907496775691470e+03,7.789652383763342458e-01
5.107007497924181735e+03,7.790202949547123668e-01
5.107107499072671999e+03,7.790753476335084970e-01
5.107207500221161354e+03,7.791303964113455161e-01
5.107307501369650709e+03,7.791854412868473023e-01
5.107407502518140973e+03,7.792404822586377344e-01
5.107507503666631237e+03,7.792955193253394697e-01
5.107607504815121501e+03,7.793505524855760536e-01
5.107707505963610856e+03,7.794055817379703655e-01
5.107807507112100211e+03,7.794606070811462839e-01
5.107907508260590475e+03,7.795156285137277985e-01
5.108007509409080740e+03,7.795706460343377886e-01
5.108107510557571004e+03,7.796256596415997997e-01
5.108207511706060359e+03,7.796806693341369332e-01
5.108307512854549714e+03,7.797356751105730677e-01
5.108407514003039978e+03,7.797906769695321927e-01
5.108507515151530242e+03,7.798456749096376317e-01
5.108607516300020507e+03,7.799006689295127082e-01
5.108707517448509861e+03,7.799556590277805235e-01
5.108807518596999216e+03,7.800106452030655113e-01
5.108907519745489481e+03,7.800656274539914392e-01
5.109007520893979745e+03,7.801206057791817416e-01
5.109107522042469100e+03,7.801755801772594090e-01
5.109207523190959364e+03,7.802305506468493190e-01
